,backers_count,blurb,category.id,category.name,category.parent_id,category.position,category.slug,category.urls.web.discover,country,created_at,creator.avatar.medium,creator.avatar.small,creator.avatar.thumb,creator.id,creator.name,creator.slug,creator.urls.api.user,creator.urls.web.user,currency,currency_symbol,currency_trailing_code,deadline,disable_communication,goal,id,launched_at,location.country,location.displayable_name,location.id,location.is_root,location.name,location.short_name,location.slug,location.state,location.type,location.urls.api.nearby_projects,location.urls.web.discover,location.urls.web.location,name,photo.1024x768,photo.1536x1152,photo.ed,photo.full,photo.little,photo.med,photo.small,photo.thumb,pledged,profile.background_color,profile.background_image_attributes.id,profile.background_image_attributes.image_urls.default,profile.background_image_opacity,profile.blurb,profile.feature_image_attributes.id,profile.feature_image_attributes.image_urls.default,profile.id,profile.link_background_color,profile.link_text,profile.link_text_color,profile.link_url,profile.name,profile.project_id,profile.should_show_feature_image,profile.show_feature_image,profile.state,profile.state_changed_at,profile.text_color,slug,spotlight,state,state_changed_at,static_usd_rate,urls.web.project,urls.web.rewards,usd_pledged,duration
32253,43,An independent CG animated film with a fresh vision and dark style. Independent sci-fi rendered with Pixar's RenderMan,29,Animation,11.0,2,film & video/animation,http://www.kickstarter.com/discover/categories/film%20&%20video/animation,US,1329347642,https://d15chbti7ht62o.cloudfront.net/avatars/1028575/JM_Av.medium.jpg?1352932278,https://d15chbti7ht62o.cloudfront.net/avatars/1028575/JM_Av.small.jpg?1352932278,https://d15chbti7ht62o.cloudfront.net/avatars/1028575/JM_Av.thumb.jpg?1352932278,1617369417,John Michael Wilyat,,https://api.kickstarter.com/v1/users/1617369417?signature=1428053077.427bc67e29f9653553b60de457744fb73f92dc8b,https://www.kickstarter.com/profile/1617369417,USD,$,True,1331939470,False,1500.0,1958700680,1329351070,US,"Fort Lauderdale, FL",2405797.0,False,Fort Lauderdale,"Fort Lauderdale, FL",fort-lauderdale-fl,FL,Town,https://api.kickstarter.com/v1/discover?signature=1428019089.9b778ac209dca1f64a0fa807cd2d75b3db040f54&woe_id=2405797,https://www.kickstarter.com/discover/places/fort-lauderdale-fl,https://www.kickstarter.com/locations/fort-lauderdale-fl,Firefly  a short film,https://d15chbti7ht62o.cloudfront.net/projects/76787/photo-1024x768.jpg?1397771279,https://d15chbti7ht62o.cloudfront.net/projects/76787/photo-1536x1152.jpg?1397771279,https://d15chbti7ht62o.cloudfront.net/projects/76787/photo-ed.jpg?1397771279,https://d15chbti7ht62o.cloudfront.net/projects/76787/photo-full.jpg?1397771279,https://d15chbti7ht62o.cloudfront.net/projects/76787/photo-little.jpg?1397771279,https://d15chbti7ht62o.cloudfront.net/projects/76787/photo-med.jpg?1397771279,https://d15chbti7ht62o.cloudfront.net/projects/76787/photo-small.jpg?1397771279,https://d15chbti7ht62o.cloudfront.net/projects/76787/photo-thumb.jpg?1397771279,2794.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/76787/photo-original.jpg?v=1397771279&w=1536&h=1152&fit=crop&auto=format&q=92&s=9c30689665f66040de500898c6a3de43,78591,,,,,,78591,True,False,inactive,1425915804,,firefly-a-short-film,True,successful,1331939847,1.0,https://www.kickstarter.com/projects/1617369417/firefly-a-short-film?ref=category,https://www.kickstarter.com/projects/1617369417/firefly-a-short-film/rewards,2794.0,29.9583333333
25854,97,"Masked superheroes reclaim the streets from criminals, Mafioso, and psychotic metahumans in this tabletop Iron Age comics RPG.",34,Tabletop Games,12.0,6,games/tabletop games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,US,1351772233,https://d15chbti7ht62o.cloudfront.net/avatars/2890106/A%20victorious%20chef.medium.jpg?1346116897,https://d15chbti7ht62o.cloudfront.net/avatars/2890106/A%20victorious%20chef.small.jpg?1346116897,https://d15chbti7ht62o.cloudfront.net/avatars/2890106/A%20victorious%20chef.thumb.jpg?1346116897,1459203966,A.P. Klosky,apklosky,https://api.kickstarter.com/v1/users/1459203966?signature=1428052530.17572094424557ad406f1c0f370f9e31e7996229,https://www.kickstarter.com/profile/apklosky,USD,$,True,1357102832,False,4500.0,2016732896,1354251632,US,"Englewood, OH",2399684.0,False,Englewood,"Englewood, OH",englewood-oh,OH,Town,https://api.kickstarter.com/v1/discover?signature=1428020074.b2ad220ef15e8a2f3eeb0114f47893352e1158ff&woe_id=2399684,https://www.kickstarter.com/discover/places/englewood-oh,https://www.kickstarter.com/locations/englewood-oh,Cold Steel Wardens:  Roleplaying in the Iron Age of Comics,https://d15chbti7ht62o.cloudfront.net/projects/380968/photo-1024x768.jpg?1397801892,https://d15chbti7ht62o.cloudfront.net/projects/380968/photo-1536x1152.jpg?1397801892,https://d15chbti7ht62o.cloudfront.net/projects/380968/photo-ed.jpg?1397801892,https://d15chbti7ht62o.cloudfront.net/projects/380968/photo-full.jpg?1397801892,https://d15chbti7ht62o.cloudfront.net/projects/380968/photo-little.jpg?1397801892,https://d15chbti7ht62o.cloudfront.net/projects/380968/photo-med.jpg?1397801892,https://d15chbti7ht62o.cloudfront.net/projects/380968/photo-small.jpg?1397801892,https://d15chbti7ht62o.cloudfront.net/projects/380968/photo-thumb.jpg?1397801892,5075.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/380968/photo-original.png?v=1397801892&w=1536&h=1152&fit=crop&auto=format&lossless=true&s=f7765d85048c6a54a866739aa9c56d30,389764,,,,,,389764,True,False,inactive,1425915821,,cold-steel-wardens-roleplaying-in-the-iron-age-of,True,successful,1357102832,1.0,https://www.kickstarter.com/projects/apklosky/cold-steel-wardens-roleplaying-in-the-iron-age-of?ref=category,https://www.kickstarter.com/projects/apklosky/cold-steel-wardens-roleplaying-in-the-iron-age-of/rewards,5075.0,33.0
42005,36,"The Bro-llow is the creation of artist Toban Nichols.  
A set of artist-series pillows designed to appeal
to guys... or anyone else.",28,Product Design,7.0,5,design/product design,http://www.kickstarter.com/discover/categories/design/product%20design,US,1332951672,https://d15chbti7ht62o.cloudfront.net/avatars/576720/315412_10150310146946167_583476166_8408058_139436228_n.medium.jpg?1332952479,https://d15chbti7ht62o.cloudfront.net/avatars/576720/315412_10150310146946167_583476166_8408058_139436228_n.small.jpg?1332952479,https://d15chbti7ht62o.cloudfront.net/avatars/576720/315412_10150310146946167_583476166_8408058_139436228_n.thumb.jpg?1332952479,1650024947,tobannichols,,https://api.kickstarter.com/v1/users/1650024947?signature=1428053909.87e09638f5db8a184868c73e8755c05b6a0373e3,https://www.kickstarter.com/profile/1650024947,USD,$,True,1335980787,False,5000.0,356847792,1333388787,US,"Los Angeles, CA",2442047.0,False,Los Angeles,"Los Angeles, CA",los-angeles-ca,CA,Town,https://api.kickstarter.com/v1/discover?signature=1428019085.9d15f9d5dc50bd05d7cb5b032df2baa15c357603&woe_id=2442047,https://www.kickstarter.com/discover/places/los-angeles-ca,https://www.kickstarter.com/locations/los-angeles-ca,the bro-llow,https://d15chbti7ht62o.cloudfront.net/projects/117645/photo-1024x768.jpg?1397776130,https://d15chbti7ht62o.cloudfront.net/projects/117645/photo-1536x1152.jpg?1397776130,https://d15chbti7ht62o.cloudfront.net/projects/117645/photo-ed.jpg?1397776130,https://d15chbti7ht62o.cloudfront.net/projects/117645/photo-full.jpg?1397776130,https://d15chbti7ht62o.cloudfront.net/projects/117645/photo-little.jpg?1397776130,https://d15chbti7ht62o.cloudfront.net/projects/117645/photo-med.jpg?1397776130,https://d15chbti7ht62o.cloudfront.net/projects/117645/photo-small.jpg?1397776130,https://d15chbti7ht62o.cloudfront.net/projects/117645/photo-thumb.jpg?1397776130,5700.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/117645/photo-original.jpg?v=1397776130&w=1536&h=1152&fit=crop&auto=format&q=92&s=8447479e733665414e207e2f39ab986c,120392,,,,,,120392,True,False,inactive,1425915807,,the-bro-llow,True,successful,1335980942,1.0,https://www.kickstarter.com/projects/1650024947/the-bro-llow?ref=category,https://www.kickstarter.com/projects/1650024947/the-bro-llow/rewards,5700.0,30.0
17432,91,"One man orchestra, William Ryan Fritch, and his new full-length CD/DVD are a bold blend of musical styles, imagery, and art packaging.",14,Music,,11,music,http://www.kickstarter.com/discover/categories/music,US,1324449659,https://d15chbti7ht62o.cloudfront.net/avatars/1326797/IMG_5785.medium.jpg?1316142846,https://d15chbti7ht62o.cloudfront.net/avatars/1326797/IMG_5785.small.jpg?1316142846,https://d15chbti7ht62o.cloudfront.net/avatars/1326797/IMG_5785.thumb.jpg?1316142846,1868219369,Ryan Keane,losttribesound,https://api.kickstarter.com/v1/users/1868219369?signature=1428051800.198aabf5cc79c2e004329d7b7c2c44ff0d8bb2ed,https://www.kickstarter.com/profile/losttribesound,USD,$,True,1327511491,False,2500.0,1910285803,1324660291,US,"Phoenix, AZ",2471390.0,False,Phoenix,"Phoenix, AZ",phoenix-az,AZ,Town,https://api.kickstarter.com/v1/discover?signature=1428019090.a956b227d12b0993e65db493f0dc0bb767752282&woe_id=2471390,https://www.kickstarter.com/discover/places/phoenix-az,https://www.kickstarter.com/locations/phoenix-az,Vieo Abiungo's - Thunder May Have Ruined The Moment Album,https://d15chbti7ht62o.cloudfront.net/projects/64166/photo-1024x768.jpg?1397768897,https://d15chbti7ht62o.cloudfront.net/projects/64166/photo-1536x1152.jpg?1397768897,https://d15chbti7ht62o.cloudfront.net/projects/64166/photo-ed.jpg?1397768897,https://d15chbti7ht62o.cloudfront.net/projects/64166/photo-full.jpg?1397768897,https://d15chbti7ht62o.cloudfront.net/projects/64166/photo-little.jpg?1397768897,https://d15chbti7ht62o.cloudfront.net/projects/64166/photo-med.jpg?1397768897,https://d15chbti7ht62o.cloudfront.net/projects/64166/photo-small.jpg?1397768897,https://d15chbti7ht62o.cloudfront.net/projects/64166/photo-thumb.jpg?1397768897,3667.09,,,,0.8,,,https://ksr-ugc.imgix.net/projects/64166/photo-original.jpg?v=1397768897&w=1536&h=1152&fit=crop&auto=format&q=92&s=7491a88e0b44aee9438d2f992dc64f6a,65694,,,,,,65694,True,False,inactive,1425915804,,vieo-abiungos-thunder-may-have-ruined-the-moment-a,True,successful,1327511491,1.0,https://www.kickstarter.com/projects/losttribesound/vieo-abiungos-thunder-may-have-ruined-the-moment-a?ref=category,https://www.kickstarter.com/projects/losttribesound/vieo-abiungos-thunder-may-have-ruined-the-moment-a/rewards,3667.09,33.0
48669,136,"It’s the worst case of the munchies EVERRRR! Help create a new, extended edition of Katie’s sold-out indie comic hit!",250,Comic Books,3.0,2,comics/comic books,http://www.kickstarter.com/discover/categories/comics/comic%20books,US,1423592549,https://d15chbti7ht62o.cloudfront.net/avatars/13621270/katiesaurus.medium.jpg?1423616126,https://d15chbti7ht62o.cloudfront.net/avatars/13621270/katiesaurus.small.jpg?1423616126,https://d15chbti7ht62o.cloudfront.net/avatars/13621270/katiesaurus.thumb.jpg?1423616126,1095500504,Katie Longua,,https://api.kickstarter.com/v1/users/1095500504?signature=1428054462.9a9980cdd081eebc803e7076c52d8efe08b4c571,https://www.kickstarter.com/profile/1095500504,USD,$,True,1429329600,False,4500.0,2039904932,1426524855,US,"San Francisco, CA",2487956.0,False,San Francisco,"San Francisco, CA",san-francisco-ca,CA,Town,https://api.kickstarter.com/v1/discover?signature=1428019085.931e7d86c309e76a472b036668b16a42aec5d845&woe_id=2487956,https://www.kickstarter.com/discover/places/san-francisco-ca,https://www.kickstarter.com/locations/san-francisco-ca,MUNCHIES by Katie Longua,https://d15chbti7ht62o.cloudfront.net/projects/1658569/photo-1024x768.jpg?1426612160,https://d15chbti7ht62o.cloudfront.net/projects/1658569/photo-1536x1152.jpg?1426612160,https://d15chbti7ht62o.cloudfront.net/projects/1658569/photo-ed.jpg?1426612160,https://d15chbti7ht62o.cloudfront.net/projects/1658569/photo-full.jpg?1426612160,https://d15chbti7ht62o.cloudfront.net/projects/1658569/photo-little.jpg?1426612160,https://d15chbti7ht62o.cloudfront.net/projects/1658569/photo-med.jpg?1426612160,https://d15chbti7ht62o.cloudfront.net/projects/1658569/photo-small.jpg?1426612160,https://d15chbti7ht62o.cloudfront.net/projects/1658569/photo-thumb.jpg?1426612160,3561.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/1658569/photo-original.png?v=1426612160&w=1536&h=1152&fit=crop&auto=format&lossless=true&s=c764e400b4faa71281d358823129be14,1696762,,,,,,1696762,True,False,inactive,1425915893,,munchies-by-katie-longua,False,live,1426524855,1.0,https://www.kickstarter.com/projects/1095500504/munchies-by-katie-longua?ref=category,https://www.kickstarter.com/projects/1095500504/munchies-by-katie-longua/rewards,3561.0,32.4623263889
10597,364,"A printed collection of Disney-related historical essays, and the first in a line of new Disney history publications.",48,Nonfiction,18.0,8,publishing/nonfiction,http://www.kickstarter.com/discover/categories/publishing/nonfiction,US,1401078828,https://d15chbti7ht62o.cloudfront.net/avatars/10780389/pcusa.medium.jpg?1401078669,https://d15chbti7ht62o.cloudfront.net/avatars/10780389/pcusa.small.jpg?1401078669,https://d15chbti7ht62o.cloudfront.net/avatars/10780389/pcusa.thumb.jpg?1401078669,753425594,"Progress City, U.S.A.",pcusa,https://api.kickstarter.com/v1/users/753425594?signature=1428051163.b1a4736391075fbdad0633bee0e0b2d4cd222c14,https://www.kickstarter.com/profile/pcusa,USD,$,True,1406504645,False,1500.0,1563695632,1403912645,US,"Los Angeles, CA",2442047.0,False,Los Angeles,"Los Angeles, CA",los-angeles-ca,CA,Town,https://api.kickstarter.com/v1/discover?signature=1428019085.9d15f9d5dc50bd05d7cb5b032df2baa15c357603&woe_id=2442047,https://www.kickstarter.com/discover/places/los-angeles-ca,https://www.kickstarter.com/locations/los-angeles-ca,Publishing the Progress City Primer,https://d15chbti7ht62o.cloudfront.net/projects/1015607/photo-1024x768.jpg?1403757111,https://d15chbti7ht62o.cloudfront.net/projects/1015607/photo-1536x1152.jpg?1403757111,https://d15chbti7ht62o.cloudfront.net/projects/1015607/photo-ed.jpg?1403757111,https://d15chbti7ht62o.cloudfront.net/projects/1015607/photo-full.jpg?1403757111,https://d15chbti7ht62o.cloudfront.net/projects/1015607/photo-little.jpg?1403757111,https://d15chbti7ht62o.cloudfront.net/projects/1015607/photo-med.jpg?1403757111,https://d15chbti7ht62o.cloudfront.net/projects/1015607/photo-small.jpg?1403757111,https://d15chbti7ht62o.cloudfront.net/projects/1015607/photo-thumb.jpg?1403757111,16056.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/1015607/photo-original.jpg?v=1403757111&w=1536&h=1152&fit=crop&auto=format&q=92&s=2c52ac908586a3f112fe0304691532a6,1039010,,,,,,1039010,True,False,inactive,1425915857,,publishing-the-progress-city-primer,True,successful,1406504645,1.0,https://www.kickstarter.com/projects/pcusa/publishing-the-progress-city-primer?ref=category,https://www.kickstarter.com/projects/pcusa/publishing-the-progress-city-primer/rewards,16056.0,30.0
40451,556,"A simple, compact and reusable mount that combines GoPro compatible mount fittings with the versatility and strength of zip ties.",28,Product Design,7.0,5,design/product design,http://www.kickstarter.com/discover/categories/design/product%20design,AU,1383556393,https://d15chbti7ht62o.cloudfront.net/avatars/6454778/cover_copy.large.medium.jpg?1408709484,https://d15chbti7ht62o.cloudfront.net/avatars/6454778/cover_copy.large.small.jpg?1408709484,https://d15chbti7ht62o.cloudfront.net/avatars/6454778/cover_copy.large.thumb.jpg?1408709484,1185345209,Rob Brice,,https://api.kickstarter.com/v1/users/1185345209?signature=1428053775.f9954c3494af1f27404ed099ba94d6771117dc44,https://www.kickstarter.com/profile/1185345209,AUD,$,True,1390507369,False,17000.0,1693863689,1385668969,AU,"Sydney, AU",1105779.0,False,Sydney,"Sydney, AU",sydney-au,NSW,Town,https://api.kickstarter.com/v1/discover?signature=1428019087.1698b86a38c755daaf619bb7bed6413aa7b1f1a8&woe_id=1105779,https://www.kickstarter.com/discover/places/sydney-au,https://www.kickstarter.com/locations/sydney-au,Zipmount. A Simple GoPro Mounting Solution.,https://d15chbti7ht62o.cloudfront.net/projects/745772/photo-1024x768.jpg?1397854679,https://d15chbti7ht62o.cloudfront.net/projects/745772/photo-1536x1152.jpg?1397854679,https://d15chbti7ht62o.cloudfront.net/projects/745772/photo-ed.jpg?1397854679,https://d15chbti7ht62o.cloudfront.net/projects/745772/photo-full.jpg?1397854679,https://d15chbti7ht62o.cloudfront.net/projects/745772/photo-little.jpg?1397854679,https://d15chbti7ht62o.cloudfront.net/projects/745772/photo-med.jpg?1397854679,https://d15chbti7ht62o.cloudfront.net/projects/745772/photo-small.jpg?1397854679,https://d15chbti7ht62o.cloudfront.net/projects/745772/photo-thumb.jpg?1397854679,20361.2,,,,0.8,,,https://ksr-ugc.imgix.net/projects/745772/photo-original.jpg?v=1397854679&w=1536&h=1152&fit=crop&auto=format&q=92&s=c26a5fa9f4fccd27d6123d60ce475cb1,762965,,,,,,762965,True,False,inactive,1425915842,,zipmount-a-simple-gopro-mounting-solution,True,successful,1390507369,0.91252116,https://www.kickstarter.com/projects/1185345209/zipmount-a-simple-gopro-mounting-solution?ref=category,https://www.kickstarter.com/projects/1185345209/zipmount-a-simple-gopro-mounting-solution/rewards,18580.025842992,56.0
55791,131,IN MEMORY OF MICHAEL BROWN: We will bring as many UNARMED CIVILIAN t-shirts to Ferguson as you afford us the ability to print.,53,Public Art,1.0,9,art/public art,http://www.kickstarter.com/discover/categories/art/public%20art,US,1408668325,https://d15chbti7ht62o.cloudfront.net/avatars/2052373/431977_10150702634786772_1995272956_n.medium.jpg?1408721094,https://d15chbti7ht62o.cloudfront.net/avatars/2052373/431977_10150702634786772_1995272956_n.small.jpg?1408721094,https://d15chbti7ht62o.cloudfront.net/avatars/2052373/431977_10150702634786772_1995272956_n.thumb.jpg?1408721094,1072297240,WE WILL NOT BE SILENT,,https://api.kickstarter.com/v1/users/1072297240?signature=1428055069.96fcb69f10dae955db01625ae788b398c2d27290,https://www.kickstarter.com/profile/1072297240,USD,$,True,1411935595,False,5500.0,1666804582,1409343595,US,"Brooklyn, NY",12589335.0,False,Brooklyn,"Brooklyn, NY",brooklyn-ny,NY,County,https://api.kickstarter.com/v1/discover?signature=1428019086.944863aecf9689b82b3e5240511634444a413f44&woe_id=12589335,https://www.kickstarter.com/discover/places/brooklyn-ny,https://www.kickstarter.com/locations/brooklyn-ny,"UNARMED CIVILIAN IN FERGUSON, MISSOURI",https://d15chbti7ht62o.cloudfront.net/projects/1278371/photo-1024x768.jpg?1411129145,https://d15chbti7ht62o.cloudfront.net/projects/1278371/photo-1536x1152.jpg?1411129145,https://d15chbti7ht62o.cloudfront.net/projects/1278371/photo-ed.jpg?1411129145,https://d15chbti7ht62o.cloudfront.net/projects/1278371/photo-full.jpg?1411129145,https://d15chbti7ht62o.cloudfront.net/projects/1278371/photo-little.jpg?1411129145,https://d15chbti7ht62o.cloudfront.net/projects/1278371/photo-med.jpg?1411129145,https://d15chbti7ht62o.cloudfront.net/projects/1278371/photo-small.jpg?1411129145,https://d15chbti7ht62o.cloudfront.net/projects/1278371/photo-thumb.jpg?1411129145,7867.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/1278371/photo-original.JPG?v=1411129145&w=1536&h=1152&fit=crop&auto=format&q=92&s=848f48b8db36a807e4b4919649e91113,1307823,,,,,,1307823,True,False,inactive,1425915872,,unarmed-civilian-in-ferguson-missouri,True,successful,1411935595,1.0,https://www.kickstarter.com/projects/1072297240/unarmed-civilian-in-ferguson-missouri?ref=category,https://www.kickstarter.com/projects/1072297240/unarmed-civilian-in-ferguson-missouri/rewards,7867.0,30.0
14868,35,"Mystic Bliss, a series of stunning images and inspiring text combined together by award winning photographer and author Colette Mesdag",15,Photography,,12,photography,http://www.kickstarter.com/discover/categories/photography,CA,1389025802,https://d15chbti7ht62o.cloudfront.net/avatars/9259164/Colette_as_gypsy.medium.jpg?1389032971,https://d15chbti7ht62o.cloudfront.net/avatars/9259164/Colette_as_gypsy.small.jpg?1389032971,https://d15chbti7ht62o.cloudfront.net/avatars/9259164/Colette_as_gypsy.thumb.jpg?1389032971,1123699841,Colette Mesdag,colettemesdag,https://api.kickstarter.com/v1/users/1123699841?signature=1428051576.2019c5ac459342df0827740aa940056d9f878986,https://www.kickstarter.com/profile/colettemesdag,CAD,$,True,1392392274,False,4500.0,502882584,1389800274,CA,"Barrie, Canada",4097.0,False,Barrie,"Barrie, Canada",barrie-ca,ON,Town,https://api.kickstarter.com/v1/discover?signature=1428019125.da09bcecf2ea539f37286a3edb1e416fda5d49fd&woe_id=4097,https://www.kickstarter.com/discover/places/barrie-ca,https://www.kickstarter.com/locations/barrie-ca,Folklore inspired photography and words in card deck format,https://d15chbti7ht62o.cloudfront.net/projects/818767/photo-1024x768.jpg?1397862554,https://d15chbti7ht62o.cloudfront.net/projects/818767/photo-1536x1152.jpg?1397862554,https://d15chbti7ht62o.cloudfront.net/projects/818767/photo-ed.jpg?1397862554,https://d15chbti7ht62o.cloudfront.net/projects/818767/photo-full.jpg?1397862554,https://d15chbti7ht62o.cloudfront.net/projects/818767/photo-little.jpg?1397862554,https://d15chbti7ht62o.cloudfront.net/projects/818767/photo-med.jpg?1397862554,https://d15chbti7ht62o.cloudfront.net/projects/818767/photo-small.jpg?1397862554,https://d15chbti7ht62o.cloudfront.net/projects/818767/photo-thumb.jpg?1397862554,1239.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/818767/photo-original.png?v=1397862554&w=1536&h=1152&fit=crop&auto=format&lossless=true&s=a1a1e322482e879ff76df9b99c2f168e,837639,,,,,,837639,True,False,inactive,1425915845,,folklore-inspired-photography-and-words-in-card-de,False,failed,1392392277,0.91864228,https://www.kickstarter.com/projects/colettemesdag/folklore-inspired-photography-and-words-in-card-de?ref=category,https://www.kickstarter.com/projects/colettemesdag/folklore-inspired-photography-and-words-in-card-de/rewards,1138.19778492,30.0
1402,37,"Cabaret performers Grace Fullest and Violet Tendencies road trip across America, in the gig of a lifetime--that may be their last.",17,Theater,,15,theater,http://www.kickstarter.com/discover/categories/theater,US,1324159373,https://d15chbti7ht62o.cloudfront.net/avatars/265044/1926874_10152218263908950_1136227011_n.medium.jpg?1397244986,https://d15chbti7ht62o.cloudfront.net/avatars/265044/1926874_10152218263908950_1136227011_n.small.jpg?1397244986,https://d15chbti7ht62o.cloudfront.net/avatars/265044/1926874_10152218263908950_1136227011_n.thumb.jpg?1397244986,293475032,Lucile Scott,,https://api.kickstarter.com/v1/users/293475032?signature=1428050265.ffc069e088ce6a5b2bb5e433af3eeacd1efc3ba8,https://www.kickstarter.com/profile/293475032,USD,$,True,1328224514,False,2000.0,219536442,1324336514,US,"Lower East Side, Manhattan, NY",2442599.0,False,Lower East Side,"Lower East Side, NY",lower-east-side-manhattan-ny,NY,Suburb,https://api.kickstarter.com/v1/discover?signature=1428019089.df02929bab3ee767b6289b1be8cfe924ce2b9f15&woe_id=2442599,https://www.kickstarter.com/discover/places/lower-east-side-manhattan-ny,https://www.kickstarter.com/locations/lower-east-side-manhattan-ny,The Naked Side of Grace,https://d15chbti7ht62o.cloudfront.net/projects/63629/photo-1024x768.jpg?1397768804,https://d15chbti7ht62o.cloudfront.net/projects/63629/photo-1536x1152.jpg?1397768804,https://d15chbti7ht62o.cloudfront.net/projects/63629/photo-ed.jpg?1397768804,https://d15chbti7ht62o.cloudfront.net/projects/63629/photo-full.jpg?1397768804,https://d15chbti7ht62o.cloudfront.net/projects/63629/photo-little.jpg?1397768804,https://d15chbti7ht62o.cloudfront.net/projects/63629/photo-med.jpg?1397768804,https://d15chbti7ht62o.cloudfront.net/projects/63629/photo-small.jpg?1397768804,https://d15chbti7ht62o.cloudfront.net/projects/63629/photo-thumb.jpg?1397768804,2010.0,,,,0.8,,,https://ksr-ugc.imgix.net/projects/63629/photo-original.jpg?v=1397768804&w=1536&h=1152&fit=crop&auto=format&q=92&s=acc27f16d4776cf1acb19077d4f4ff14,65134,,,,,,65134,True,False,inactive,1425915804,,the-naked-side-of-grace,True,successful,1328224523,1.0,https://www.kickstarter.com/projects/293475032/the-naked-side-of-grace?ref=category,https://www.kickstarter.com/projects/293475032/the-naked-side-of-grace/rewards,2010.0,45.0
24486,495,"It's a fast paced casual card game where you win by tactically teaming up, or betraying your fellow players!",34,Tabletop Games,12.0,6,games/tabletop games,http://www.kickstarter.com/discover/categories/games/tabletop%20games,NL,1419426041,https://d15chbti7ht62o.cloudfront.net/avatars/12180065/avatar_small_A.medium.jpg?1409738867,https://d15chbti7ht62o.cloudfront.net/avatars/12180065/avatar_small_A.small.jpg?1409738867,https://d15chbti7ht62o.cloudfront.net/avatars/12180065/avatar_small_A.thumb.jpg?1409738867,1576830938,Robin Keijzer,robinkeijzer,https://api.kickstarter.com/v1/users/1576830938?signature=1428052412.c4b38784f271a1c2620692799ce811eb4de5eb72,https://www.kickstarter.com/profile/robinkeijzer,EUR,€,False,1423767600,False,6500.0,364119582,1420668642,NL,"Breda, Netherlands",727971.0,False,Breda,"Breda, Netherlands",breda-nl,North Brabant,Town,https://api.kickstarter.com/v1/discover?signature=1428019245.2880246efb027b2e42a936b9f207dfe7472d02f1&woe_id=727971,https://www.kickstarter.com/discover/places/breda-nl,https://www.kickstarter.com/locations/breda-nl,Gang Up! A criminally fun card game!,https://d15chbti7ht62o.cloudfront.net/projects/1557344/photo-1024x768.jpg?1423759161,https://d15chbti7ht62o.cloudfront.net/projects/1557344/photo-1536x1152.jpg?1423759161,https://d15chbti7ht62o.cloudfront.net/projects/1557344/photo-ed.jpg?1423759161,https://d15chbti7ht62o.cloudfront.net/projects/1557344/photo-full.jpg?1423759161,https://d15chbti7ht62o.cloudfront.net/projects/1557344/photo-little.jpg?1423759161,https://d15chbti7ht62o.cloudfront.net/projects/1557344/photo-med.jpg?1423759161,https://d15chbti7ht62o.cloudfront.net/projects/1557344/photo-small.jpg?1423759161,https://d15chbti7ht62o.cloudfront.net/projects/1557344/photo-thumb.jpg?1423759161,15058.0,081a1a,3543773.0,https://ksr-ugc.imgix.net/assets/003/543/773/4f5788af59acd6d2ccd78e38409fbcf9_original.jpg?v=1427923148&w=1600&h=&fit=max&auto=format&q=92&s=5c9f50f8c4e240a73c8829da90f84759,1.0,"A fast card game you win by tactically teaming up, or betraying your fellow players!",3543781.0,https://ksr-ugc.imgix.net/assets/003/543/781/34a26e5e1834aa9ab3f38e72fb40835d_original.png?v=1427923243&w=700&h=&fit=max&auto=format&lossless=true&s=2bf80bc06135dcf65905f09459f4c599,1593214,,Follow along!,,https://gangupcardgame.wordpress.com/,Gang Up!,1593214,True,True,active,1427923462,413517,gang-up-a-criminally-fun-card-game-0,True,successful,1423767613,1.19447198,https://www.kickstarter.com/projects/robinkeijzer/gang-up-a-criminally-fun-card-game-0?ref=category,https://www.kickstarter.com/projects/robinkeijzer/gang-up-a-criminally-fun-card-game-0/rewards,17986.35907484,35.8675694444
